train_loss,train_acc,val_loss,val_acc
1.7998623549938202,0.4785714285714286,1.523665551604195,0.5142857142857142
0.8025895086201754,0.75,1.2526524297215722,0.5442857142857143
0.5513990142128684,0.8414285714285714,1.161120802926069,0.58
0.37329909950494766,0.9028571428571428,1.12501506913792,0.6
0.32088828764178534,0.9228571428571428,1.14682360264388,0.5857142857142857
