train_loss,train_acc,val_loss,val_acc
0.827163240296927,0.701661499878087,0.7962119886651635,0.6971428571428572
0.5510721650835864,0.8126371521125779,0.7938298325647007,0.7228571428571429
0.39338238834089556,0.870946393117141,0.9252208832820709,0.6985714285714286
0.27573711300439985,0.9140687589257724,0.8761287778827616,0.7271428571428571
0.20151007377846078,0.9388345118255599,0.85498534030789,0.7471428571428571
